Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,Referraltype,TotalReferrals
Mar-21,Louth County Hospital,400,Minor Operations,General Referral,66
Mar-21,Louth County Hospital,400,Orthopaedics,General Referral,88
Mar-21,Louth County Hospital,400,Plain film X-Ray,General Referral,550
Mar-21,Louth County Hospital,400,Ultrasound,General Referral,185
Mar-21,Louth County Hospital,400,Urology,General Referral,24
Mar-21,Louth Hospital Group,9208,Endoscopy Louth Hospital Group,Endoscopy Referral,119
Mar-21,Mallow General Hospital,703,General Medicine,General Referral,114
Mar-21,Mallow General Hospital,703,General Surgery,General Referral,169
Mar-21,Mallow General Hospital,703,Otolaryngology (ENT),General Referral,61
Mar-21,Mater Private Cherrywood,9224,Cardiac Testing,General Referral,2
Mar-21,Mater Private Cherrywood,9224,Cardiology - Consultant Clinics,General Referral,5
Mar-21,Mater Private Cherrywood,9224,DEXA,General Referral,1
Mar-21,Mater Private Cherrywood,9224,MRI,General Referral,1
Mar-21,Mater Private Cherrywood,9224,Neurospine,General Referral,1
Mar-21,Mater Private Cherrywood,9224,Orthopaedic and Spine,General Referral,2
Mar-21,Mater Private Cherrywood,9224,Radiology,General Referral,3
Mar-21,Mater Private Cherrywood,9224,Ultrasound,General Referral,1
Mar-21,Mater Private Cherrywood,9224,X-Ray,General Referral,2
Mar-21,Mater Private Day Hospital Northern Cross,9233,Cardiac Testing,General Referral,5
Mar-21,Mater Private Day Hospital Northern Cross,9233,Cardiology - Arrhythmia service,General Referral,1
Mar-21,Mater Private Day Hospital Northern Cross,9233,Cardiology - Consultant clinics,General Referral,10
Mar-21,Mater Private Day Hospital Northern Cross,9233,CT Scan,General Referral,1
Mar-21,Mater Private Day Hospital Northern Cross,9233,MRI,General Referral,5
Mar-21,Mater Private Day Hospital Northern Cross,9233,Radiology,General Referral,1
Mar-21,Mater Private Day Hospital Northern Cross,9233,Ultrasound,General Referral,1
Mar-21,Mater Private Drogheda Outreach Clinic,9065,Cardiology,General Referral,33
Mar-21,Mater Private Drogheda Outreach Clinic,9065,Dermatology,General Referral,10
Mar-21,Mater Private Drogheda Outreach Clinic,9065,Endocrinology,General Referral,2
Mar-21,Mater Private Drogheda Outreach Clinic,9065,ENT,General Referral,18
Mar-21,Mater Private Drogheda Outreach Clinic,9065,Plastic Surgery,General Referral,3
Mar-21,Mater Private Drogheda Outreach Clinic,9065,Respiratory,General Referral,2
Mar-21,Mater Private Drogheda Outreach Clinic,9065,Urology,General Referral,10
Mar-21,Mater Private Drogheda Outreach Clinic,9065,Vascular,General Referral,5
Mar-21,Mater Private Hospital Cork,9062,Cardiac Calcium Scoring,General Referral,52
Mar-21,Mater Private Hospital Cork,9062,Cardiology,General Referral,195
Mar-21,Mater Private Hospital Cork,9062,CT,General Referral,91
Mar-21,Mater Private Hospital Cork,9062,Dexa,General Referral,20
Mar-21,Mater Private Hospital Cork,9062,Dietician,General Referral,1
Mar-21,Mater Private Hospital Cork,9062,Emergency Department,General Referral,118
Mar-21,Mater Private Hospital Cork,9062,Endocrinology,General Referral,13
Mar-21,Mater Private Hospital Cork,9062,Gastroenterology,General Referral,193
Mar-21,Mater Private Hospital Cork,9062,General Medicine,General Referral,7
Mar-21,Mater Private Hospital Cork,9062,General Surgery,General Referral,138
Mar-21,Mater Private Hospital Cork,9062,Gynaecology,General Referral,93
Mar-21,Mater Private Hospital Cork,9062,Infectious Diseases,General Referral,10
Mar-21,Mater Private Hospital Cork,9062,MRI,General Referral,696
Mar-21,Mater Private Hospital Cork,9062,Ophthalmic Surgery,General Referral,40
Mar-21,Mater Private Hospital Cork,9062,Oral Surgery,General Referral,1
Mar-21,Mater Private Hospital Cork,9062,Orthopaedic Surgery,General Referral,112
Mar-21,Mater Private Hospital Cork,9062,Pain Medicine,General Referral,41
Mar-21,Mater Private Hospital Cork,9062,Plastics,General Referral,56
Mar-21,Mater Private Hospital Cork,9062,Rapid Access Arrhythmia Management,General Referral,5
Mar-21,Mater Private Hospital Cork,9062,Respiratory,General Referral,20
Mar-21,Mater Private Hospital Cork,9062,Sleep Studies,General Referral,2
Mar-21,Mater Private Hospital Cork,9062,Spinal Surgery,General Referral,45
Mar-21,Mater Private Hospital Cork,9062,Ultrasound,General Referral,299
Mar-21,Mater Private Hospital Cork,9062,Urgent Cardiac Care,General Referral,46
Mar-21,Mater Private Hospital Cork,9062,Urology,General Referral,106
Mar-21,Mater Private Hospital Cork,9062,Vascular Surgery,General Referral,44
Mar-21,Mater Private Hospital Cork,9062,X-Ray,General Referral,141
Mar-21,Mater Private Hospital Dublin,9060,Bariatric,General Referral,15
Mar-21,Mater Private Hospital Dublin,9060,Breast,Breast Clinic Referral,1
Mar-21,Mater Private Hospital Dublin,9060,Breast Imaging/TAC,Breast Clinic Orig Referral,163
Mar-21,Mater Private Hospital Dublin,9060,Breast Surgery,General Referral,31
Mar-21,Mater Private Hospital Dublin,9060,Cardiac Test,General Referral,61
Mar-21,Mater Private Hospital Dublin,9060,Cardiology – Arrhythmia service,General Referral,44
Mar-21,Mater Private Hospital Dublin,9060,Cardiology - Consultant clinics,General Referral,206
Mar-21,Mater Private Hospital Dublin,9060,Cardiology - Urgent Cardiac Care,General Referral,69
Mar-21,Mater Private Hospital Dublin,9060,CT Scan,General Referral,21
Mar-21,Mater Private Hospital Dublin,9060,Dermatology,General Referral,138
Mar-21,Mater Private Hospital Dublin,9060,Diabetes,General Referral,3
Mar-21,Mater Private Hospital Dublin,9060,Emergency Department,General Referral,23
Mar-21,Mater Private Hospital Dublin,9060,Endocrinology,General Referral,31
Mar-21,Mater Private Hospital Dublin,9060,Endoscopy Direct Access,Endoscopy Referral,108
Mar-21,Mater Private Hospital Dublin,9060,ENT,General Referral,134
Mar-21,Mater Private Hospital Dublin,9060,Gastroenterology,General Referral,113
Mar-21,Mater Private Hospital Dublin,9060,General Surgery,General Referral,104
Mar-21,Mater Private Hospital Dublin,9060,Gynaecology,General Referral,118
Mar-21,Mater Private Hospital Dublin,9060,Haematology,General Referral,43
Mar-21,Mater Private Hospital Dublin,9060,Heart and Vascular,General Referral,17
Mar-21,Mater Private Hospital Dublin,9060,MRI,General Referral,45
Mar-21,Mater Private Hospital Dublin,9060,Nephrology,General Referral,5
Mar-21,Mater Private Hospital Dublin,9060,Neurology,General Referral,71
Mar-21,Mater Private Hospital Dublin,9060,Oncology,General Referral,9
Mar-21,Mater Private Hospital Dublin,9060,Ophthalmology,Ophthalmology Referral,65
Mar-21,Mater Private Hospital Dublin,9060,Oral Surgery,General Referral,3
Mar-21,Mater Private Hospital Dublin,9060,Orthopaedic and Spine,General Referral,151
Mar-21,Mater Private Hospital Dublin,9060,Pain Management,General Referral,6
Mar-21,Mater Private Hospital Dublin,9060,Pelvic Health,General Referral,3
Mar-21,Mater Private Hospital Dublin,9060,Plastics,General Referral,47
Mar-21,Mater Private Hospital Dublin,9060,Prostate Direct Access,Prostate Cancer Referral,6
Mar-21,Mater Private Hospital Dublin,9060,Radiology,General Referral,310
Mar-21,Mater Private Hospital Dublin,9060,Respiratory,General Referral,40
Mar-21,Mater Private Hospital Dublin,9060,Rheumatology,General Referral,43
Mar-21,Mater Private Hospital Dublin,9060,Same Day Appt - Vascular,General Referral,2
Mar-21,Mater Private Hospital Dublin,9060,Same Day Consultant Appointment,General Referral,10
Mar-21,Mater Private Hospital Dublin,9060,Sleep Disorders,General Referral,28
Mar-21,Mater Private Hospital Dublin,9060,Spine,General Referral,35
Mar-21,Mater Private Hospital Dublin,9060,Urology,General Referral,111
Mar-21,Mater Private Mullingar Outreach Clinic,9068,Cardiology,General Referral,8
Mar-21,Mater Private Navan Outreach Clinic,9064,Cardiology,General Referral,21
Mar-21,Mater Private Navan Outreach Clinic,9064,Dermatology,General Referral,5
Mar-21,Mater Private Navan Outreach Clinic,9064,Urology,General Referral,1
Mar-21,Mater Public Hospital,908,Cardiac/Thoracic Surgery,General Referral,20
Mar-21,Mater Public Hospital,908,Cardiology - Rapid Chest Pain,General Referral,27
Mar-21,Mater Public Hospital,908,Colorectal Surgery,General Referral,79
Mar-21,Mater Public Hospital,908,Dermatology,General Referral,282
Mar-21,Mater Public Hospital,908,Diabetic/Endocrinology,General Referral,93
Mar-21,Mater Public Hospital,908,ENT Surgery,General Referral,176
Mar-21,Mater Public Hospital,908,Gastroenterology,General Referral,297
Mar-21,Mater Public Hospital,908,Gen Med/Cardiology,General Referral,153
Mar-21,Mater Public Hospital,908,Gen/Vas Surgery,General Referral,86
Mar-21,Mater Public Hospital,908,General Surgery,General Referral,116
Mar-21,Mater Public Hospital,908,Geriatrics,General Referral,38
Mar-21,Mater Public Hospital,908,Gynaecology,General Referral,34
Mar-21,Mater Public Hospital,908,Haematology,General Referral,71
Mar-21,Mater Public Hospital,908,Hepatobiliary,General Referral,3
Mar-21,Mater Public Hospital,908,Hepatology,General Referral,36
Mar-21,Mater Public Hospital,908,Infectious Diseases,General Referral,45
Mar-21,Mater Public Hospital,908,Mater Lung Clinic,Lung Cancer Referral,25
Mar-21,Mater Public Hospital,908,Mater Prostate Clinic,Prostate Cancer Referral,25
Mar-21,Mater Public Hospital,908,Mater Public Breast Unit,Breast Clinic Orig Referral,762
Mar-21,Mater Public Hospital,908,Mater Public Breast Unit,Breast Clinic Referral,2
Mar-21,Mater Public Hospital,908,Metabolic Disease,General Referral,3
Mar-21,Mater Public Hospital,908,Nephrology,General Referral,32
Mar-21,Mater Public Hospital,908,Neurology,General Referral,107
Mar-21,Mater Public Hospital,908,Oncology,General Referral,7
Mar-21,Mater Public Hospital,908,Ophthalmology,General Referral,202
Mar-21,Mater Public Hospital,908,Orthopaedic,General Referral,245
Mar-21,Mater Public Hospital,908,Pain Medicine,General Referral,46
Mar-21,Mater Public Hospital,908,Plastic Surgery,General Referral,103
Mar-21,Mater Public Hospital,908,Psychiatry,General Referral,8
Mar-21,Mater Public Hospital,908,Respiratory Med,General Referral,69
Mar-21,Mater Public Hospital,908,Rheumatology,General Referral,61
Mar-21,Mater Public Hospital,908,Urology,General Referral,152
Mar-21,Mayo University Hospital,802,Dermatology,General Referral,22
Mar-21,Mayo University Hospital,802,Diabetes Mellitus,General Referral,21
Mar-21,Mayo University Hospital,802,General Medicine,General Referral,149
Mar-21,Mayo University Hospital,802,General Surgery,General Referral,206
Mar-21,Mayo University Hospital,802,Gynaecology,General Referral,127
Mar-21,Mayo University Hospital,802,Nephrology,General Referral,8
Mar-21,Mayo University Hospital,802,Obstetrics,General Referral,62
Mar-21,Mayo University Hospital,802,Orthopaedics,General Referral,171
Mar-21,Mayo University Hospital,802,Otolaryngology (ENT),General Referral,38
Mar-21,Mayo University Hospital,802,Paediatrics,General Referral,78
Mar-21,Mayo University Hospital,802,Urology,General Referral,7
Mar-21,Mercy University Hospital,913,Cardiology,General Referral,65
Mar-21,Mercy University Hospital,913,Endocrinology,General Referral,4
Mar-21,Mercy University Hospital,913,Gastro-Enterology,General Referral,106
Mar-21,Mercy University Hospital,913,Gastro-Intestinal Surgery,General Referral,35
Mar-21,Mercy University Hospital,913,General Medicine,General Referral,8
Mar-21,Mercy University Hospital,913,General Surgery,General Referral,59
Mar-21,Mercy University Hospital,913,Geriatric Medicine,General Referral,6
Mar-21,Mercy University Hospital,913,Haematology,General Referral,33
Mar-21,Mercy University Hospital,913,HBTT North Lee,Mental Health Referral,30
Mar-21,Mercy University Hospital,913,Hepato-Biliary Surgery,General Referral,9
Mar-21,Mercy University Hospital,913,Infectious Diseases,General Referral,5
Mar-21,Mercy University Hospital,913,Neurology,General Referral,5
Mar-21,Mercy University Hospital,913,Paediatric Neurology,General Referral,3
Mar-21,Mercy University Hospital,913,Paediatrics,General Referral,26
Mar-21,Mercy University Hospital,913,Pain Relief,General Referral,42
Mar-21,Mercy University Hospital,913,Radiology,General Referral,418
Mar-21,Mercy University Hospital,913,Respiratory Medicine,General Referral,82
Mar-21,Mercy University Hospital,913,Urology,General Referral,101
Mar-21,Mercy University Hospital,913,Vascular Surgery,General Referral,51
Mar-21,Merlin Park University Hospital,801,DEXA,General Referral,2
Mar-21,Merlin Park University Hospital,801,Radiology,General Referral,460
Mar-21,Merrion Fertility Clinic,9117,Reproductive Medicine,General Referral,34
Mar-21,Midland Regional Hospital Portlaoise,201,Cardiology,General Referral,60
Mar-21,Midland Regional Hospital Portlaoise,201,Endocrinology,General Referral,46
Mar-21,Midland Regional Hospital Portlaoise,201,General Medicine,General Referral,25
Mar-21,Midland Regional Hospital Portlaoise,201,General Surgery,General Referral,185
Mar-21,Midland Regional Hospital Portlaoise,201,Gynaecology,General Referral,98
Mar-21,Midland Regional Hospital Portlaoise,201,Haematology,General Referral,10
Mar-21,Midland Regional Hospital Portlaoise,201,Obstetrics,General Referral,76
Mar-21,Midland Regional Hospital Portlaoise,201,Ophthalmology,Ophthalmology Referral,5
Mar-21,Midland Regional Hospital Portlaoise,201,Paediatrics,General Referral,64
Mar-21,Midland Regional Hospital Portlaoise,201,Urology,General Referral,31
Mar-21,Mullingar Midland Regional Hospital,202,Cardiology,General Referral,72
Mar-21,Mullingar Midland Regional Hospital,202,Diabetes Mellitus,General Referral,10
Mar-21,Mullingar Midland Regional Hospital,202,Endocrinology,General Referral,32
Mar-21,Mullingar Midland Regional Hospital,202,General Medicine,General Referral,80
Mar-21,Mullingar Midland Regional Hospital,202,General Surgery,General Referral,236
Mar-21,Mullingar Midland Regional Hospital,202,Geriatric Medicine,General Referral,10
Mar-21,Mullingar Midland Regional Hospital,202,Gynaecology,General Referral,167
Mar-21,Mullingar Midland Regional Hospital,202,Haematology,General Referral,13
Mar-21,Mullingar Midland Regional Hospital,202,Obstetrics,General Referral,125
Mar-21,Mullingar Midland Regional Hospital,202,Ophthalmology,Ophthalmology Referral,10
Mar-21,Mullingar Midland Regional Hospital,202,Orthopaedics,General Referral,1
Mar-21,Mullingar Midland Regional Hospital,202,Paediatrics,General Referral,72
Mar-21,Mullingar Midland Regional Hospital,202,Respiratory Medicine,General Referral,72
Mar-21,Naas General Hospital,102,Anaesthetics,General Referral,2
Mar-21,Naas General Hospital,102,Cardiology,General Referral,82
Mar-21,Naas General Hospital,102,Day Services Endoscopy,Endoscopy Referral,144
Mar-21,Naas General Hospital,102,Dermatology,General Referral,122
Mar-21,Naas General Hospital,102,Emergency Department Naas,General Referral,274
Mar-21,Naas General Hospital,102,Endocrinology,General Referral,60
Mar-21,Naas General Hospital,102,Gastro-Enterology,General Referral,87
Mar-21,Naas General Hospital,102,General Medicine,General Referral,26
Mar-21,Naas General Hospital,102,General Surgery,General Referral,173
Mar-21,Naas General Hospital,102,Geriatric Medicine,General Referral,44
Mar-21,Naas General Hospital,102,Haematology,General Referral,19
Mar-21,Naas General Hospital,102,Oncology,General Referral,3
Mar-21,Naas General Hospital,102,Orthopaedics,General Referral,132
Mar-21,Naas General Hospital,102,Physiotherapy,General Referral,63
Mar-21,Naas General Hospital,102,Pigmented Lesion,Pigmented Lesion Referral,18
Mar-21,Naas General Hospital,102,Radiology,General Referral,1119
Mar-21,Naas General Hospital,102,Respiratory Medicine,General Referral,55
Mar-21,Naas General Hospital,102,Rheumatology,General Referral,17
Mar-21,National Maternity Hospital Holles Street,931,Gynaecology,General Referral,344
Mar-21,National Maternity Hospital Holles Street,931,Obstetrics,General Referral,209
Mar-21,National Spine Institute,9235,Spinal Assessment,General Referral,3
Mar-21,Nenagh General Hospital,304,X-Ray,General Referral,242
Mar-21,Newcastle Hospital,499,Community Mental Health - Bray,General Referral,15
Mar-21,Newcastle Hospital,499,Community Mental Health - Greystones,General Referral,7
Mar-21,Our Lady of Lourdes Hospital,922,Ante-Natal,General Referral,230
Mar-21,Our Lady of Lourdes Hospital,922,Cardiology,General Referral,116
Mar-21,Our Lady of Lourdes Hospital,922,Dermatology,General Referral,279
Mar-21,Our Lady of Lourdes Hospital,922,Endocrinology,General Referral,62
Mar-21,Our Lady of Lourdes Hospital,922,Gastro-Enterology,General Referral,104
Mar-21,Our Lady of Lourdes Hospital,922,General Surgery,General Referral,127
Mar-21,Our Lady of Lourdes Hospital,922,Geriatric Medicine,General Referral,32
Mar-21,Our Lady of Lourdes Hospital,922,Gynaecology,General Referral,178
Mar-21,Our Lady of Lourdes Hospital,922,Haematology,General Referral,43
Mar-21,Our Lady of Lourdes Hospital,922,Interventional Radiology,General Referral,12
Mar-21,Our Lady of Lourdes Hospital,922,Minor Ops,General Referral,32
Mar-21,Our Lady of Lourdes Hospital,922,Nephrology,General Referral,9
Mar-21,Our Lady of Lourdes Hospital,922,Ophthalmology,Ophthalmology Referral,39
Mar-21,Our Lady of Lourdes Hospital,922,Otolaryngology (ENT),General Referral,137
Mar-21,Our Lady of Lourdes Hospital,922,Paediatric Orthopaedic Surgery,General Referral,25
Mar-21,Our Lady of Lourdes Hospital,922,Paediatric Surgery,General Referral,12
Mar-21,Our Lady of Lourdes Hospital,922,Paediatrics,General Referral,122
Mar-21,Our Lady of Lourdes Hospital,922,Pigmented Lesion,Pigmented Lesion Referral,77
Mar-21,Our Lady of Lourdes Hospital,922,Plain film X-Ray,General Referral,486
Mar-21,Our Lady of Lourdes Hospital,922,Pregnancy Options,General Referral,3
Mar-21,Our Lady of Lourdes Hospital,922,Respiratory Medicine,General Referral,83
Mar-21,Our Lady of Lourdes Hospital,922,Tropical,General Referral,1
Mar-21,Our Lady of Lourdes Hospital,922,Ultrasound,General Referral,257
Mar-21,Our Lady of Lourdes Hospital,922,Urology,General Referral,87
Mar-21,Our Lady's Children's Hospital Crumlin,941,Allergy,General Referral,64
Mar-21,Our Lady's Children's Hospital Crumlin,941,Dermatology,General Referral,123
Mar-21,Our Lady's Children's Hospital Crumlin,941,Diabetes and Endocrine,General Referral,18
Mar-21,Our Lady's Children's Hospital Crumlin,941,ENT,General Referral,72
Mar-21,Our Lady's Children's Hospital Crumlin,941,Gastroenterology,General Referral,40
Mar-21,Our Lady's Children's Hospital Crumlin,941,General Medicine,General Referral,105
Mar-21,Our Lady's Children's Hospital Crumlin,941,General Surgery,General Referral,76
Mar-21,Our Lady's Children's Hospital Crumlin,941,Genetics,General Referral,10
Mar-21,Our Lady's Children's Hospital Crumlin,941,Haematology,General Referral,11
Mar-21,Our Lady's Children's Hospital Crumlin,941,Neonatology,General Referral,4
Mar-21,Our Lady's Children's Hospital Crumlin,941,Nephrology,General Referral,7
Mar-21,Our Lady's Children's Hospital Crumlin,941,Ophthalmology,Ophthalmology Referral,56
Mar-21,Our Lady's Children's Hospital Crumlin,941,Orthopaedics,General Referral,111
Mar-21,Our Lady's Children's Hospital Crumlin,941,Paediatric Cardiology,General Referral,28
Mar-21,Our Lady's Children's Hospital Crumlin,941,Plastic Surgery,General Referral,24
Mar-21,Our Lady's Children's Hospital Crumlin,941,Respiratory,General Referral,6
Mar-21,Our Lady's Children's Hospital Crumlin,941,Rheumatology,General Referral,32
Mar-21,Our Lady's Children's Hospital Crumlin,941,Urology,General Referral,89
Mar-21,Our Lady's Hospital Manorhamilton,502,Rheumatology,General Referral,84
Mar-21,Our Lady's Hospital Manorhamilton,502,Rheumatology Dexa,General Referral,28
Mar-21,Our Lady's Hospital Navan,403,Cardiology,General Referral,51
Mar-21,Our Lady's Hospital Navan,403,Diabetes Mellitus,General Referral,18
Mar-21,Our Lady's Hospital Navan,403,Endocrinology,General Referral,14
Mar-21,Our Lady's Hospital Navan,403,Endoscopy,Endoscopy Referral,55
Mar-21,Our Lady's Hospital Navan,403,Gastro-Enterology,General Referral,44
Mar-21,Our Lady's Hospital Navan,403,General Surgery,General Referral,196
Mar-21,Our Lady's Hospital Navan,403,Geriatric / Memory Loss,General Referral,13
Mar-21,Our Lady's Hospital Navan,403,Gynaecology,General Referral,41
Mar-21,Our Lady's Hospital Navan,403,Memory Clinic,Memory Clinic Referral,6
Mar-21,Our Lady's Hospital Navan,403,Orthopaedics,General Referral,195
Mar-21,Our Lady's Hospital Navan,403,Paediatrics,General Referral,2
Mar-21,Our Lady's Hospital Navan,403,Respiratory Medicine,General Referral,22
Mar-21,Our Lady's Hospital Navan,403,Rheumatology,General Referral,134
Mar-21,Portiuncula University Hospital,919,Cardiology,General Referral,62
Mar-21,Portiuncula University Hospital,919,CT,General Referral,1
Mar-21,Portiuncula University Hospital,919,Dermatology,General Referral,11
Mar-21,Portiuncula University Hospital,919,Endocrinology,General Referral,12
Mar-21,Portiuncula University Hospital,919,General Medicine,General Referral,62
Mar-21,Portiuncula University Hospital,919,General Surgery,General Referral,151
Mar-21,Portiuncula University Hospital,919,General X-Ray,General Referral,38
Mar-21,Portiuncula University Hospital,919,Gynaecology,General Referral,149
Mar-21,Portiuncula University Hospital,919,Nerve Conductive,General Referral,9
Mar-21,Portiuncula University Hospital,919,Obstetrics,General Referral,129
Mar-21,Portiuncula University Hospital,919,Orthopaedics,General Referral,4
Mar-21,Portiuncula University Hospital,919,Paediatrics,General Referral,80
Mar-21,Portiuncula University Hospital,919,Pain Relief,General Referral,8
Mar-21,Portiuncula University Hospital,919,Ultrasound,General Referral,11
Mar-21,Portiuncula University Hospital,919,Urology,General Referral,37
Mar-21,ReproMed Ireland Fertility Clinic,9132,Infertility,General Referral,3
Mar-21,Roscommon University Hospital,803,Endocrinology,General Referral,17
Mar-21,Roscommon University Hospital,803,General Medicine,General Referral,59
Mar-21,Roscommon University Hospital,803,General Surgery,General Referral,198
Mar-21,Roscommon University Hospital,803,Orthopaedics,General Referral,9
Mar-21,Roscommon University Hospital,803,Otolaryngology (ENT),General Referral,22
Mar-21,Roscommon University Hospital,803,Pigmented Lesion,Pigmented Lesion Referral,50
Mar-21,Roscommon University Hospital,803,Plastic Surgery,General Referral,183
Mar-21,Roscommon University Hospital,803,Radiology,General Referral,449
Mar-21,Roscommon University Hospital,803,Urology,General Referral,53
Mar-21,Roscommon University Hospital,803,Vascular Surgery,General Referral,44
Mar-21,Rotunda Hospital,932,Gynaecology,General Referral,462
Mar-21,Rotunda Hospital,932,Obstetrics,General Referral,299
Mar-21,Rotunda Private Clinic,9169,Gynaecology,General Referral,234
Mar-21,Rotunda Private Clinic,9169,Private Obstetrics,General Referral,18
Mar-21,Rotunda Private Clinic,9169,Semi Private Care Obstetrics,General Referral,19
Mar-21,Rotunda Private Clinic,9169,Ultrasound,General Referral,7
Mar-21,Royal Victoria Eye and Ear Hospital,950,Emergency Department,General Referral,568
Mar-21,Royal Victoria Eye and Ear Hospital,950,Ophthalmology,Ophthalmology Referral,359
Mar-21,Royal Victoria Eye and Ear Hospital,950,Otolaryngology (ENT),General Referral,305
Mar-21,Sligo University Hospital,501,Dermatology,General Referral,108
Mar-21,Sligo University Hospital,501,Diabetes Mellitus,General Referral,8
Mar-21,Sligo University Hospital,501,Emergency Department,General Referral,220
Mar-21,Sligo University Hospital,501,Endocrinology,General Referral,34
Mar-21,Sligo University Hospital,501,General Medicine,General Referral,274
Mar-21,Sligo University Hospital,501,General Surgery,General Referral,217
Mar-21,Sligo University Hospital,501,Haematology,General Referral,26
Mar-21,Sligo University Hospital,501,Nephrology,General Referral,11
Mar-21,Sligo University Hospital,501,Neurology,General Referral,34
Mar-21,Sligo University Hospital,501,Obstetrics/Gynaecology,General Referral,226
Mar-21,Sligo University Hospital,501,Oncology,General Referral,4
Mar-21,Sligo University Hospital,501,Ophthalmology,Ophthalmology Referral,64
Mar-21,Sligo University Hospital,501,Orthopaedics,General Referral,145
Mar-21,Sligo University Hospital,501,Otolaryngology (ENT),General Referral,146
Mar-21,Sligo University Hospital,501,Paediatrics,General Referral,83
Mar-21,Sligo University Hospital,501,Pain Relief,General Referral,33
Mar-21,Sligo University Hospital,501,Pigmented Lesion,Pigmented Lesion Referral,29
Mar-21,Sligo University Hospital,501,Urology,General Referral,41
Mar-21,South Infirmary Victoria Hospital,915,Dermatology,General Referral,360
Mar-21,South Infirmary Victoria Hospital,915,Endocrinology,General Referral,18
Mar-21,South Infirmary Victoria Hospital,915,General Surgery,General Referral,281
Mar-21,South Infirmary Victoria Hospital,915,Maxillo-Facial,General Referral,19
Mar-21,South Infirmary Victoria Hospital,915,Orthopaedics,General Referral,349
Mar-21,South Infirmary Victoria Hospital,915,Otolaryngology (ENT),General Referral,339
Mar-21,South Infirmary Victoria Hospital,915,Pain Relief,General Referral,85
Mar-21,South Infirmary Victoria Hospital,915,Pigmented Lesion,Pigmented Lesion Referral,247
Mar-21,South Infirmary Victoria Hospital,915,Plastic Surgery,General Referral,78
Mar-21,South Infirmary Victoria Hospital,915,Radiology,General Referral,678
Mar-21,South Infirmary Victoria Hospital,915,Rheumatology,General Referral,61
Mar-21,South Infirmary Victoria Hospital,915,Southscan MRI,General Referral,255
Mar-21,South Tipperary General Hospital,607,Cardiology,General Referral,47
Mar-21,South Tipperary General Hospital,607,Diabetes Mellitus,General Referral,21
Mar-21,South Tipperary General Hospital,607,General Medicine,General Referral,62
Mar-21,South Tipperary General Hospital,607,General Surgery,General Referral,169
Mar-21,South Tipperary General Hospital,607,Geriatric Medicine,General Referral,16
Mar-21,South Tipperary General Hospital,607,Gynaecology,General Referral,82
Mar-21,South Tipperary General Hospital,607,Obstetrics,General Referral,32
Mar-21,South Tipperary General Hospital,607,Paediatrics,General Referral,35
Mar-21,Sports Surgery Clinic Santry,9128,Consultant,General Referral,1290
Mar-21,Sports Surgery Clinic Santry,9128,MRI Request,General Referral,309
Mar-21,Sports Surgery Clinic Santry,9128,Physiotherapy and Strength and Conditioning,General Referral,10
Mar-21,Sports Surgery Clinic Santry,9128,Radiology Order,General Referral,169
Mar-21,Sports Surgery Clinic Santry,9128,Sports Medicine Consultants,General Referral,80
Mar-21,St. Columcille's Hospital,101,Cardiology,General Referral,32
Mar-21,St. Columcille's Hospital,101,Endocrinology,General Referral,66
Mar-21,St. Columcille's Hospital,101,Gastro-Enterology,General Referral,61
Mar-21,St. Columcille's Hospital,101,General Medicine,General Referral,6
Mar-21,St. Columcille's Hospital,101,General Surgery,General Referral,60
Mar-21,St. Columcille's Hospital,101,Geriatric Medicine,General Referral,24
Mar-21,St. Columcille's Hospital,101,GP Open Access (Cardiology),General Referral,37
Mar-21,St. Columcille's Hospital,101,Gynaecology,General Referral,4
Mar-21,St. Columcille's Hospital,101,Ophthalmology,Ophthalmology Referral,1
Mar-21,St. Columcille's Hospital,101,Orthopaedics,General Referral,11
Mar-21,St. Columcille's Hospital,101,Pain Relief,General Referral,24
Mar-21,St. Columcille's Hospital,101,Radiology,General Referral,1111
Mar-21,St. Columcille's Hospital,101,Urology,General Referral,30
Mar-21,St. James's Hospital,904,Bone Health and DXA Scans,General Referral,92
Mar-21,St. James's Hospital,904,Cancer Genetics,General Referral,25
Mar-21,St. James's Hospital,904,Cardiology,General Referral,179
Mar-21,St. James's Hospital,904,Dermatology,General Referral,246
Mar-21,St. James's Hospital,904,Diabetes Mellitus,General Referral,42
Mar-21,St. James's Hospital,904,Emergency Department,General Referral,343
Mar-21,St. James's Hospital,904,Endocrinology,General Referral,69
Mar-21,St. James's Hospital,904,Endoscopy,Endoscopy Referral,267
Mar-21,St. James's Hospital,904,Gastro-Enterology,General Referral,189
Mar-21,St. James's Hospital,904,General Medicine Pharmacology,General Referral,33
Mar-21,St. James's Hospital,904,General Surgery,General Referral,156
Mar-21,St. James's Hospital,904,General X-Ray,General Referral,825
Mar-21,St. James's Hospital,904,GUIDe,General Referral,126
Mar-21,St. James's Hospital,904,Gynaecology,General Referral,40
Mar-21,St. James's Hospital,904,Haematology,General Referral,69
Mar-21,St. James's Hospital,904,Hepatology,General Referral,77
Mar-21,St. James's Hospital,904,Immunology,General Referral,76
Mar-21,St. James's Hospital,904,Mammogram,General Referral,16
Mar-21,St. James's Hospital,904,Maxillo-Facial,General Referral,57
Mar-21,St. James's Hospital,904,Medical Oncology,General Referral,10
