Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,ReferralType,TotalReferrals
Apr-19,Beaumont Hospital,923,Ophthalmology,Ophthalmology Referral,7
Apr-19,Beaumont Hospital,923,Orthopaedics,General Referral,100
Apr-19,Beaumont Hospital,923,Otolaryngology (ENT),General Referral,164
Apr-19,Beaumont Hospital,923,Pain Relief,General Referral,33
Apr-19,Beaumont Hospital,923,Plastic Surgery,General Referral,94
Apr-19,Beaumont Hospital,923,Pre-Assessment Clinic,General Referral,3
Apr-19,Beaumont Hospital,923,Radiology,General Referral,620
Apr-19,Beaumont Hospital,923,Respiratory Medicine,General Referral,61
Apr-19,Beaumont Hospital,923,Rheumatology,General Referral,52
Apr-19,Beaumont Hospital,923,Stroke Medicine,General Referral,1
Apr-19,Beaumont Hospital,923,Urology,General Referral,144
Apr-19,Beaumont Hospital,923,Vascular Surgery,General Referral,94
Apr-19,Blackrock Clinic,9136,Andrology Consultant,General Referral,1
Apr-19,Blackrock Clinic,9136,Audiology Diagnostics,General Referral,1
Apr-19,Blackrock Clinic,9136,Bariatric Surgery Consultant,General Referral,1
Apr-19,Blackrock Clinic,9136,Cardiology Consultant,General Referral,34
Apr-19,Blackrock Clinic,9136,Cardiology Diagnostics,General Referral,7
Apr-19,Blackrock Clinic,9136,Cardiothoracic Surgery Consultant,General Referral,1
Apr-19,Blackrock Clinic,9136,Colorectal Surgery Consultant,General Referral,2
Apr-19,Blackrock Clinic,9136,Dermatology Consultant,General Referral,26
Apr-19,Blackrock Clinic,9136,Direct Access Endoscopy,Endoscopy Referral,18
Apr-19,Blackrock Clinic,9136,Direct Access Hysteroscopy,General Referral,2
Apr-19,Blackrock Clinic,9136,Direct Access Minor Procedure,General Referral,2
Apr-19,Blackrock Clinic,9136,Endocrinology Consultant,General Referral,2
Apr-19,Blackrock Clinic,9136,ENT Consultant,General Referral,19
Apr-19,Blackrock Clinic,9136,Gastroenterology Consultant,General Referral,18
Apr-19,Blackrock Clinic,9136,General Surgery Consultant,General Referral,7
Apr-19,Blackrock Clinic,9136,Genetics Consultant,General Referral,1
Apr-19,Blackrock Clinic,9136,Gynaecology Consultant,General Referral,10
Apr-19,Blackrock Clinic,9136,Immunology Consultant,General Referral,4
Apr-19,Blackrock Clinic,9136,Infectious Diseases Consultant,General Referral,2
Apr-19,Blackrock Clinic,9136,Maxillofacial Consultant,General Referral,1
Apr-19,Blackrock Clinic,9136,Neurology Consultant,General Referral,2
Apr-19,Blackrock Clinic,9136,Neurophysiology Diagnostic,General Referral,2
Apr-19,Blackrock Clinic,9136,Neurosurgery Consultant,General Referral,4
Apr-19,Blackrock Clinic,9136,Nuclear Medicine Diagnostic,General Referral,1
Apr-19,Blackrock Clinic,9136,Ophthalmic Medicine Consultant,General Referral,3
Apr-19,Blackrock Clinic,9136,Ophthalmic Surgery Consultant,General Referral,10
Apr-19,Blackrock Clinic,9136,Orthopaedic Surgery Consultant,General Referral,15
Apr-19,Blackrock Clinic,9136,Paediatrics Consultant,General Referral,12
Apr-19,Blackrock Clinic,9136,Pain Medicine Consultant,General Referral,4
Apr-19,Blackrock Clinic,9136,Plastic Surgery Consultant,General Referral,12
Apr-19,Blackrock Clinic,9136,Psychiatry/Psychology Consultant,General Referral,1
Apr-19,Blackrock Clinic,9136,Radiology Diagnostic,General Referral,36
Apr-19,Blackrock Clinic,9136,Renal Physician Consultant,General Referral,1
Apr-19,Blackrock Clinic,9136,Respiratory Consultant,General Referral,6
Apr-19,Blackrock Clinic,9136,Respiratory Diagnostic,General Referral,1
Apr-19,Blackrock Clinic,9136,Rheumatology Consultant,General Referral,6
Apr-19,Blackrock Clinic,9136,Urology Consultant,General Referral,4
Apr-19,Blackrock Clinic,9136,Vascular Consultant,General Referral,5
Apr-19,Bon Secours Cork,9073,Acute Admissions (Call First),General Referral,143
Apr-19,Bon Secours Cork,9073,Bariatric Surgery,General Referral,5
Apr-19,Bon Secours Cork,9073,Breast Care Specialist Unit,Breast Clinic Referral,48
Apr-19,Bon Secours Cork,9073,Cardiology,General Referral,73
Apr-19,Bon Secours Cork,9073,Colorectal Surgery,General Referral,21
Apr-19,Bon Secours Cork,9073,Dermatology,General Referral,54
Apr-19,Bon Secours Cork,9073,Diabetes,General Referral,3
Apr-19,Bon Secours Cork,9073,Dietetics,General Referral,8
Apr-19,Bon Secours Cork,9073,Endocrinology,General Referral,36
Apr-19,Bon Secours Cork,9073,Endoscopy,Endoscopy Referral,14
Apr-19,Bon Secours Cork,9073,ENT,General Referral,115
Apr-19,Bon Secours Cork,9073,Gastroenterology,General Referral,72
Apr-19,Bon Secours Cork,9073,General Surgery,General Referral,86
Apr-19,Bon Secours Cork,9073,Gynaecology,General Referral,42
Apr-19,Bon Secours Cork,9073,Haematology,General Referral,11
Apr-19,Bon Secours Cork,9073,Neurology,General Referral,39
Apr-19,Bon Secours Cork,9073,Neurophysiology Consultation,General Referral,3
Apr-19,Bon Secours Cork,9073,Neurophysiology Diagnostics (EMG),General Referral,3
Apr-19,Bon Secours Cork,9073,Oncology,General Referral,5
Apr-19,Bon Secours Cork,9073,Ophthalmology,Ophthalmology Referral,5
Apr-19,Bon Secours Cork,9073,Orthopaedics,General Referral,92
Apr-19,Bon Secours Cork,9073,Paediatrics,General Referral,39
Apr-19,Bon Secours Cork,9073,Pain Medicine,General Referral,10
Apr-19,Bon Secours Cork,9073,Physiotherapy,General Referral,2
Apr-19,Bon Secours Cork,9073,Plastic Surgery,General Referral,41
Apr-19,Bon Secours Cork,9073,Radiology,General Referral,309
Apr-19,Bon Secours Cork,9073,Rapid Access Prostate Clinic,Prostate Cancer Referral,2
Apr-19,Bon Secours Cork,9073,Respiratory Consultation,General Referral,29
Apr-19,Bon Secours Cork,9073,Rheumatology,General Referral,17
Apr-19,Bon Secours Cork,9073,Sleep Studies,General Referral,10
Apr-19,Bon Secours Cork,9073,Urology,General Referral,34
Apr-19,Bon Secours Cork,9073,Vascular Surgery,General Referral,12
Apr-19,Bon Secours Galway,9076,Bone Disease,General Referral,4
Apr-19,Bon Secours Galway,9076,Cardiology (Outpatients),General Referral,36
Apr-19,Bon Secours Galway,9076,Cardiology (Rapid Access Cardiac Clinic),General Referral,18
Apr-19,Bon Secours Galway,9076,Dermatology,General Referral,29
Apr-19,Bon Secours Galway,9076,Endocrinology,General Referral,9
Apr-19,Bon Secours Galway,9076,Endoscopy,Endoscopy Referral,30
Apr-19,Bon Secours Galway,9076,ENT,General Referral,75
Apr-19,Bon Secours Galway,9076,General Medicine,General Referral,36
Apr-19,Bon Secours Galway,9076,General Surgery,General Referral,94
Apr-19,Bon Secours Galway,9076,Gynaecology,General Referral,7
Apr-19,Bon Secours Galway,9076,MAU (Please call first),General Referral,16
Apr-19,Bon Secours Galway,9076,Neurology,General Referral,28
Apr-19,Bon Secours Galway,9076,Ophthalmology,Ophthalmology Referral,5
Apr-19,Bon Secours Galway,9076,Oral and Maxillo-Facial,General Referral,4
Apr-19,Bon Secours Galway,9076,Orthopaedics,General Referral,113
Apr-19,Bon Secours Galway,9076,Pain Management,General Referral,4
Apr-19,Bon Secours Galway,9076,Physiotherapy,General Referral,13
Apr-19,Bon Secours Galway,9076,Plastic Surgery,General Referral,93
Apr-19,Bon Secours Galway,9076,Radiology,General Referral,270
Apr-19,Bon Secours Galway,9076,Sleep Studies,General Referral,3
Apr-19,Bon Secours Galway,9076,Urology,General Referral,43
Apr-19,Bon Secours Galway,9076,Vascular Surgery,General Referral,7
Apr-19,Bon Secours Hospital Glasnevin,9071,Cardiology,General Referral,66
Apr-19,Bon Secours Hospital Glasnevin,9071,Cardiology Diagnostics,General Referral,32
Apr-19,Bon Secours Hospital Glasnevin,9071,Dermatology,General Referral,129
Apr-19,Bon Secours Hospital Glasnevin,9071,Diabetes Clinic,General Referral,3
Apr-19,Bon Secours Hospital Glasnevin,9071,Diagnostic Imaging,General Referral,87
Apr-19,Bon Secours Hospital Glasnevin,9071,Dietetics,General Referral,2
Apr-19,Bon Secours Hospital Glasnevin,9071,Direct Access Endoscopy,Endoscopy Referral,145
Apr-19,Bon Secours Hospital Glasnevin,9071,Endocrinology,General Referral,15
Apr-19,Bon Secours Hospital Glasnevin,9071,Gastroenterology,General Referral,96
Apr-19,Bon Secours Hospital Glasnevin,9071,General Medicine,General Referral,11
Apr-19,Bon Secours Hospital Glasnevin,9071,General Surgery,General Referral,66
Apr-19,Bon Secours Hospital Glasnevin,9071,Gynaecology,General Referral,17
Apr-19,Bon Secours Hospital Glasnevin,9071,MAU,General Referral,85
Apr-19,Bon Secours Hospital Glasnevin,9071,Ophthalmology,Ophthalmology Referral,10
Apr-19,Bon Secours Hospital Glasnevin,9071,Orthopaedics,General Referral,19
Apr-19,Bon Secours Hospital Glasnevin,9071,Otolaryngology (ENT),General Referral,72
Apr-19,Bon Secours Hospital Glasnevin,9071,Pain Relief,General Referral,9
Apr-19,Bon Secours Hospital Glasnevin,9071,Plastic Surgery,General Referral,47
Apr-19,Bon Secours Hospital Glasnevin,9071,Respiratory Diagnostics,General Referral,9
Apr-19,Bon Secours Hospital Glasnevin,9071,Respiratory Medicine,General Referral,43
Apr-19,Bon Secours Hospital Glasnevin,9071,Rheumatology,General Referral,15
Apr-19,Bon Secours Hospital Glasnevin,9071,Urology,General Referral,66
Apr-19,Bon Secours Hospital Glasnevin,9071,Vascular Surgery,General Referral,24
Apr-19,Bon Secours Limerick at Barringtons,9058,Cardiology,General Referral,20
Apr-19,Bon Secours Limerick at Barringtons,9058,Dermatology,General Referral,17
Apr-19,Bon Secours Limerick at Barringtons,9058,Endocrinology,General Referral,7
Apr-19,Bon Secours Limerick at Barringtons,9058,Endoscopy,Endoscopy Referral,33
Apr-19,Bon Secours Limerick at Barringtons,9058,ENT,General Referral,35
Apr-19,Bon Secours Limerick at Barringtons,9058,Gastroenterology,General Referral,25
Apr-19,Bon Secours Limerick at Barringtons,9058,General Surgery,General Referral,54
Apr-19,Bon Secours Limerick at Barringtons,9058,Gynaecology,General Referral,9
Apr-19,Bon Secours Limerick at Barringtons,9058,Maxillofacial,General Referral,7
Apr-19,Bon Secours Limerick at Barringtons,9058,Musculoskeletal Interventional Radiology,General Referral,15
Apr-19,Bon Secours Limerick at Barringtons,9058,Neurology,General Referral,3
Apr-19,Bon Secours Limerick at Barringtons,9058,Obstetrics,General Referral,1
Apr-19,Bon Secours Limerick at Barringtons,9058,Ophthalmology,Ophthalmology Referral,7
Apr-19,Bon Secours Limerick at Barringtons,9058,Oral Surgery,General Referral,1
Apr-19,Bon Secours Limerick at Barringtons,9058,Orthopaedics,General Referral,24
Apr-19,Bon Secours Limerick at Barringtons,9058,Paediatrics,General Referral,2
Apr-19,Bon Secours Limerick at Barringtons,9058,Pain Medicine,General Referral,8
Apr-19,Bon Secours Limerick at Barringtons,9058,Plastic Surgery,General Referral,9
Apr-19,Bon Secours Limerick at Barringtons,9058,Radiology,General Referral,14
Apr-19,Bon Secours Limerick at Barringtons,9058,Respiratory Medicine,General Referral,3
Apr-19,Bon Secours Limerick at Barringtons,9058,Rheumatology,General Referral,8
Apr-19,Bon Secours Limerick at Barringtons,9058,Urology,General Referral,17
Apr-19,Bon Secours Limerick at Barringtons,9058,Vascular,General Referral,6
Apr-19,Bon Secours Tralee,9074,Acute Admissions (Please call first),General Referral,34
Apr-19,Bon Secours Tralee,9074,Cadiology,General Referral,50
Apr-19,Bon Secours Tralee,9074,Cardiology Diagnostics,General Referral,31
Apr-19,Bon Secours Tralee,9074,Dermatology,General Referral,43
Apr-19,Bon Secours Tralee,9074,Endocrinology,General Referral,2
Apr-19,Bon Secours Tralee,9074,Endoscopy,Endoscopy Referral,14
Apr-19,Bon Secours Tralee,9074,Gastroenterology,General Referral,71
Apr-19,Bon Secours Tralee,9074,General Medicine,General Referral,4
Apr-19,Bon Secours Tralee,9074,General Surgery,General Referral,73
Apr-19,Bon Secours Tralee,9074,Gynaecology,General Referral,18
Apr-19,Bon Secours Tralee,9074,Medical Assessment Unit,General Referral,30
Apr-19,Bon Secours Tralee,9074,Neurology,General Referral,22
Apr-19,Bon Secours Tralee,9074,Ophthalmology,Ophthalmology Referral,4
Apr-19,Bon Secours Tralee,9074,Orthopaedics,General Referral,71
Apr-19,Bon Secours Tralee,9074,Otolaryngology (ENT),General Referral,72
Apr-19,Bon Secours Tralee,9074,Paediatrics,General Referral,16
Apr-19,Bon Secours Tralee,9074,Pain Relief,General Referral,9
Apr-19,Bon Secours Tralee,9074,Physiotherapy,General Referral,3
Apr-19,Bon Secours Tralee,9074,Plastic Surgery,General Referral,23
Apr-19,Bon Secours Tralee,9074,Radiology,General Referral,178
Apr-19,Bon Secours Tralee,9074,RAPID Orthopaedic Service,General Referral,2
Apr-19,Bon Secours Tralee,9074,Respiratory Diagnostics,General Referral,6
Apr-19,Bon Secours Tralee,9074,Respiratory Medicine,General Referral,28
Apr-19,Bon Secours Tralee,9074,Rheumatology,General Referral,32
Apr-19,Bon Secours Tralee,9074,Sleep Study,General Referral,2
Apr-19,Bon Secours Tralee,9074,Urology,General Referral,37
Apr-19,Bon Secours Tralee,9074,Vascular Surgery,General Referral,13
Apr-19,Cappagh National Orthopaedic Hospital,955,Orthopaedics,General Referral,153
Apr-19,Cappagh National Orthopaedic Hospital,955,Rheumatology,General Referral,10
Apr-19,Cavan Monaghan Hospital,402,Ante-Natal,General Referral,29
Apr-19,Cavan Monaghan Hospital,402,Dermatology,General Referral,34
Apr-19,Cavan Monaghan Hospital,402,General Medicine,General Referral,100
Apr-19,Cavan Monaghan Hospital,402,General Surgery,General Referral,181
Apr-19,Cavan Monaghan Hospital,402,Gynaecology,General Referral,57
Apr-19,Cavan Monaghan Hospital,402,Haematology,General Referral,4
Apr-19,Cavan Monaghan Hospital,402,Neurology,General Referral,4
Apr-19,Cavan Monaghan Hospital,402,Orthopaedics,General Referral,62
Apr-19,Cavan Monaghan Hospital,402,Otolaryngology (ENT),General Referral,51
Apr-19,Cavan Monaghan Hospital,402,Paediatrics,General Referral,56
Apr-19,Charter Medical,9120,Cross Border Directive,General Referral,2
Apr-19,Charter Medical,9120,Medicine for the Elderly,General Referral,27
Apr-19,Connolly Hospital,108,Cardiology,General Referral,71
Apr-19,Connolly Hospital,108,Dermatology,General Referral,74
Apr-19,Connolly Hospital,108,Endocrinology,General Referral,32
Apr-19,Connolly Hospital,108,Endoscopy,Endoscopy Referral,8
Apr-19,Connolly Hospital,108,Gastro-Enterology,General Referral,127
Apr-19,Connolly Hospital,108,General Surgery,General Referral,95
Apr-19,Connolly Hospital,108,Geriatric Medicine,General Referral,18
Apr-19,Connolly Hospital,108,Gynaecology,General Referral,27
Apr-19,Connolly Hospital,108,Haematology,General Referral,15
Apr-19,Connolly Hospital,108,Nephrology,General Referral,9
Apr-19,Connolly Hospital,108,Ophthalmology,Ophthalmology Referral,4
Apr-19,Connolly Hospital,108,Orthopaedics,General Referral,105
Apr-19,Connolly Hospital,108,Otolaryngology (ENT),General Referral,43
Apr-19,Connolly Hospital,108,Plastic Surgery,General Referral,25
Apr-19,Connolly Hospital,108,Respiratory Medicine,General Referral,40
Apr-19,Connolly Hospital,108,Rheumatology,General Referral,36
Apr-19,Connolly Hospital,108,Urology,General Referral,61
Apr-19,Coombe Women & Infants University Hospital,930,Gynaecology,General Referral,146
Apr-19,Cork University Hospital,724,Cardiology,General Referral,128
Apr-19,Cork University Hospital,724,Cardio-Thoracic Surgery,General Referral,1
Apr-19,Cork University Hospital,724,Community Dietetics – South Lee,General Referral,11
Apr-19,Cork University Hospital,724,CUH Referral Centre,Lung Cancer Referral,20
Apr-19,Cork University Hospital,724,CUH Referral Centre,Breast Clinic Referral,379
Apr-19,Cork University Hospital,724,CUH Referral Centre,Prostate Cancer Referral,25
Apr-19,Cork University Hospital,724,Diabetes Mellitus,General Referral,13
Apr-19,Cork University Hospital,724,Endocrinology,General Referral,25
Apr-19,Cork University Hospital,724,Gastro-Enterology,General Referral,52
Apr-19,Cork University Hospital,724,General Surgery,General Referral,63
Apr-19,Cork University Hospital,724,Geriatric Medicine,General Referral,21
Apr-19,Cork University Hospital,724,HBTT South Lee,Mental Health Referral,5
Apr-19,Cork University Hospital,724,Maxillo-Facial,General Referral,2
Apr-19,Cork University Hospital,724,Nephrology,General Referral,25
Apr-19,Cork University Hospital,724,Neurology,General Referral,77
Apr-19,Cork University Hospital,724,Neurosurgery,General Referral,72
Apr-19,Cork University Hospital,724,Ophthalmology,Ophthalmology Referral,53
Apr-19,Cork University Hospital,724,Paediatric Endocrinology,General Referral,9
Apr-19,Cork University Hospital,724,Paediatric Medicine,General Referral,87
Apr-19,Cork University Hospital,724,Paediatric Neurology,General Referral,8
Apr-19,Cork University Hospital,724,Paediatric Respiratory Medicine,General Referral,15
Apr-19,Cork University Hospital,724,Plastic Surgery,General Referral,58
Apr-19,Cork University Hospital,724,Respiratory Medicine,General Referral,37
Apr-19,Cork University Hospital,724,Rheumatology,General Referral,50
Apr-19,Cork University Hospital,724,Urology,General Referral,61
Apr-19,Cork University Hospital,724,Vascular Surgery,General Referral,57
Apr-19,Cork University Maternity Hospital,725,Gynaecology,General Referral,146
Apr-19,County Clinic Longford,9103,General Surgery,General Referral,23
Apr-19,County Clinic Longford,9103,Gynaecology,General Referral,11
Apr-19,County Clinic Longford,9103,Obstetrics,General Referral,1
Apr-19,County Clinic Longford,9103,Paediatrics,General Referral,7
Apr-19,Eagle Lodge Cardiology,9127,Cardiology Eagle Lodge Aut Even,General Referral,6
Apr-19,Eagle Lodge Cardiology,9127,Cardiology Eagle Lodge Limerick,General Referral,3
Apr-19,Galway Clinic,9167,Breast Surgery,General Referral,13
Apr-19,Galway Clinic,9167,Cardiology,General Referral,59
Apr-19,Galway Clinic,9167,Colorectal Surgeon,General Referral,18
Apr-19,Galway Clinic,9167,CT,General Referral,11
Apr-19,Galway Clinic,9167,Dermatology,General Referral,47
Apr-19,Galway Clinic,9167,Endocrinology,General Referral,17
Apr-19,Galway Clinic,9167,ENT Head and Neck Surgery,General Referral,26
Apr-19,Galway Clinic,9167,Gastroenterology,General Referral,41
Apr-19,Galway Clinic,9167,General Internal Medicine,General Referral,10
Apr-19,Galway Clinic,9167,General Surgeon,General Referral,58
Apr-19,Galway Clinic,9167,Gynaecology,General Referral,24
Apr-19,Galway Clinic,9167,Mammography,General Referral,14
Apr-19,Galway Clinic,9167,MRI,General Referral,117
Apr-19,Galway Clinic,9167,Nephrology,General Referral,4
Apr-19,Galway Clinic,9167,Neurology,General Referral,7
Apr-19,Galway Clinic,9167,Ophthalmic Surgeon Physician,General Referral,14
Apr-19,Galway Clinic,9167,Oral and Maxillofacial Surgery,General Referral,1
Apr-19,Galway Clinic,9167,Orthopaedic,General Referral,49
Apr-19,Galway Clinic,9167,Pain Medicine,General Referral,6
Apr-19,Galway Clinic,9167,Plastic Surgery,General Referral,27
Apr-19,Galway Clinic,9167,Radiology Intervention,General Referral,28
Apr-19,Galway Clinic,9167,Respiratory Medicine,General Referral,31
Apr-19,Galway Clinic,9167,Rheumatology,General Referral,35
Apr-19,Galway Clinic,9167,Spinal Surgeon,General Referral,4
Apr-19,Galway Clinic,9167,Sports Medicine,General Referral,1
Apr-19,Galway Clinic,9167,Ultrasound,General Referral,36
Apr-19,Galway Clinic,9167,Urology,General Referral,32
Apr-19,Galway Clinic,9167,Vascular Surgery,General Referral,17
Apr-19,Galway Clinic,9167,X Ray,General Referral,34
Apr-19,Highfield Healthcare,9119,General Adult Psychiatry,General Referral,9
Apr-19,Highfield Healthcare,9119,Old Age Psychiatry,General Referral,4
Apr-19,Kingsbridge Private Hospital Sligo,9102,Anaesthesia / Pain Management,General Referral,7
Apr-19,Kingsbridge Private Hospital Sligo,9102,Audiology,General Referral,2
Apr-19,Kingsbridge Private Hospital Sligo,9102,Cardiology,General Referral,26
Apr-19,Kingsbridge Private Hospital Sligo,9102,Dermatology,General Referral,47
Apr-19,Kingsbridge Private Hospital Sligo,9102,Endocrinology,General Referral,1
Apr-19,Kingsbridge Private Hospital Sligo,9102,Endoscopy,General Referral,26
Apr-19,Kingsbridge Private Hospital Sligo,9102,ENT,General Referral,40
Apr-19,Kingsbridge Private Hospital Sligo,9102,Gastroenterology,General Referral,33
Apr-19,Kingsbridge Private Hospital Sligo,9102,General Surgery,General Referral,66
Apr-19,Kingsbridge Private Hospital Sligo,9102,Gynaecology,General Referral,10
Apr-19,Kingsbridge Private Hospital Sligo,9102,Haematuria Clinic,General Referral,3
Apr-19,Kingsbridge Private Hospital Sligo,9102,Neurosurgery,General Referral,1
Apr-19,Kingsbridge Private Hospital Sligo,9102,Ophthalmology,Ophthalmology Referral,4
Apr-19,Kingsbridge Private Hospital Sligo,9102,Oral Surgery,General Referral,1
Apr-19,Kingsbridge Private Hospital Sligo,9102,Orthopaedics,General Referral,30
Apr-19,Kingsbridge Private Hospital Sligo,9102,Paediatrician,General Referral,4
Apr-19,Kingsbridge Private Hospital Sligo,9102,Plastic Surgery,General Referral,9
Apr-19,Kingsbridge Private Hospital Sligo,9102,Radiology,General Referral,37
Apr-19,Kingsbridge Private Hospital Sligo,9102,Sense Clinic,General Referral,1
Apr-19,Kingsbridge Private Hospital Sligo,9102,Ultrasound,General Referral,25
Apr-19,Kingsbridge Private Hospital Sligo,9102,Urology,General Referral,10
Apr-19,Kingsbridge Private Hospital Sligo,9102,Vascular – Endovenous Ablation of Varicose Veins,General Referral,5
Apr-19,Kingsbridge Private Hospital Sligo,9102,Vasectomy,General Referral,2
Apr-19,Letterkenny University Hospital,500,Antenatal,General Referral,57
Apr-19,Letterkenny University Hospital,500,Cardiology,General Referral,66
Apr-19,Letterkenny University Hospital,500,Colorectal,General Referral,23
Apr-19,Letterkenny University Hospital,500,Colposcopy,General Referral,8
Apr-19,Letterkenny University Hospital,500,Day Services,General Referral,105
Apr-19,Letterkenny University Hospital,500,Dermatology,General Referral,60
Apr-19,Letterkenny University Hospital,500,Endocrinology,General Referral,13
Apr-19,Letterkenny University Hospital,500,Gastro-Enterology,General Referral,45
Apr-19,Letterkenny University Hospital,500,General Medicine,General Referral,35
Apr-19,Letterkenny University Hospital,500,General Surgery,General Referral,74
Apr-19,Letterkenny University Hospital,500,Gynaecology,General Referral,52
Apr-19,Letterkenny University Hospital,500,Haematology,General Referral,17
Apr-19,Letterkenny University Hospital,500,Letterkenny Breast Unit,Breast Clinic Referral,107
Apr-19,Letterkenny University Hospital,500,Nephrology,General Referral,5
Apr-19,Letterkenny University Hospital,500,Neurology,General Referral,14
Apr-19,Letterkenny University Hospital,500,Oncology,General Referral,2
Apr-19,Letterkenny University Hospital,500,Ophthalmology,Ophthalmology Referral,14
Apr-19,Letterkenny University Hospital,500,Oral Surgery,General Referral,7
Apr-19,Letterkenny University Hospital,500,Orthopaedics,General Referral,79
Apr-19,Letterkenny University Hospital,500,Otolaryngology (ENT),General Referral,82
Apr-19,Letterkenny University Hospital,500,Paediatrics,General Referral,37
Apr-19,Letterkenny University Hospital,500,Psychiatry,General Referral,9
Apr-19,Letterkenny University Hospital,500,Respiratory Medicine,General Referral,33
Apr-19,Letterkenny University Hospital,500,Rheumatology,General Referral,15
Apr-19,Letterkenny University Hospital,500,Urodynamics,General Referral,2
Apr-19,Letterkenny University Hospital,500,Urology,General Referral,41
Apr-19,Letterkenny University Hospital,500,X-Ray,General Referral,38
Apr-19,Louth County Hospital,400,Endocrinology,General Referral,14
Apr-19,Louth County Hospital,400,General Medicine (Over 65 years of age only),General Referral,15
Apr-19,Louth County Hospital,400,General Surgery,General Referral,55
Apr-19,Louth County Hospital,400,Gynaecology,General Referral,29
Apr-19,Louth County Hospital,400,Minor Operations,General Referral,49
Apr-19,Louth County Hospital,400,Orthopaedics,General Referral,69
Apr-19,Louth County Hospital,400,Paediatrics,General Referral,10
Apr-19,Louth County Hospital,400,Urology,General Referral,18
Apr-19,Mallow General Hospital,703,General Medicine,General Referral,74
Apr-19,Mallow General Hospital,703,General Surgery,General Referral,103
Apr-19,Mallow General Hospital,703,Otolaryngology (ENT),General Referral,54
Apr-19,Mater Private Drogheda Outreach Clinic,9065,Cardiology,General Referral,15
Apr-19,Mater Private Drogheda Outreach Clinic,9065,Endocrinology,General Referral,1
Apr-19,Mater Private Drogheda Outreach Clinic,9065,ENT,General Referral,13
Apr-19,Mater Private Drogheda Outreach Clinic,9065,Plastic Surgery,General Referral,4
Apr-19,Mater Private Drogheda Outreach Clinic,9065,Respiratory,General Referral,1
Apr-19,Mater Private Drogheda Outreach Clinic,9065,Vascular,General Referral,4
Apr-19,Mater Private Hospital Cork,9062,Cardiac Calcium Scoring,General Referral,21
Apr-19,Mater Private Hospital Cork,9062,Cardiology,General Referral,77
Apr-19,Mater Private Hospital Cork,9062,CT,General Referral,17
Apr-19,Mater Private Hospital Cork,9062,Dermatology,General Referral,39
Apr-19,Mater Private Hospital Cork,9062,Dexa,General Referral,2
Apr-19,Mater Private Hospital Cork,9062,Emergency Department,General Referral,12
Apr-19,Mater Private Hospital Cork,9062,Endocrinology,General Referral,8
Apr-19,Mater Private Hospital Cork,9062,Gastroenterology,General Referral,82
Apr-19,Mater Private Hospital Cork,9062,General Surgery,General Referral,63
Apr-19,Mater Private Hospital Cork,9062,Gynaecology,General Referral,24
Apr-19,Mater Private Hospital Cork,9062,MRI,General Referral,208
Apr-19,Mater Private Hospital Cork,9062,Ophthalmic Surgery,General Referral,15
Apr-19,Mater Private Hospital Cork,9062,Oral Surgery,General Referral,1
Apr-19,Mater Private Hospital Cork,9062,Orthopaedic Surgery,General Referral,39
Apr-19,Mater Private Hospital Cork,9062,Pain Medicine,General Referral,19
Apr-19,Mater Private Hospital Cork,9062,Plastic Surgery,General Referral,21
Apr-19,Mater Private Hospital Cork,9062,Respiratory,General Referral,10
Apr-19,Mater Private Hospital Cork,9062,Rheumatology,General Referral,24
Apr-19,Mater Private Hospital Cork,9062,Spinal Surgery,General Referral,14
Apr-19,Mater Private Hospital Cork,9062,Ultrasound,General Referral,55
Apr-19,Mater Private Hospital Cork,9062,Urgent Cardiac Care,General Referral,3
Apr-19,Mater Private Hospital Cork,9062,Urology,General Referral,47
Apr-19,Mater Private Hospital Cork,9062,Vascular Surgery,General Referral,22
Apr-19,Mater Private Hospital Cork,9062,X-Ray,General Referral,34
Apr-19,Mater Private Hospital Dublin,9060,Bariatric,General Referral,2
Apr-19,Mater Private Hospital Dublin,9060,Breast Imaging/TAC,Breast Clinic Referral,94
Apr-19,Mater Private Hospital Dublin,9060,Breast Surgery,General Referral,4
Apr-19,Mater Private Hospital Dublin,9060,Cardiac Test,General Referral,19
Apr-19,Mater Private Hospital Dublin,9060,Cardiology – Arrhythmia service,General Referral,8
Apr-19,Mater Private Hospital Dublin,9060,Cardiology - Consultant clinics,General Referral,106
Apr-19,Mater Private Hospital Dublin,9060,Cardiology - Urgent Cardiac Care,General Referral,17
Apr-19,Mater Private Hospital Dublin,9060,CT Scan,General Referral,11
Apr-19,Mater Private Hospital Dublin,9060,Dermatology,General Referral,59
Apr-19,Mater Private Hospital Dublin,9060,Diabetes,General Referral,1
Apr-19,Mater Private Hospital Dublin,9060,Emergency Department,General Referral,4
Apr-19,Mater Private Hospital Dublin,9060,Endocrinology,General Referral,25
Apr-19,Mater Private Hospital Dublin,9060,Endoscopy Direct Access,Endoscopy Referral,41
Apr-19,Mater Private Hospital Dublin,9060,ENT,General Referral,61
Apr-19,Mater Private Hospital Dublin,9060,Gastroenterology,General Referral,57
Apr-19,Mater Private Hospital Dublin,9060,General Surgery,General Referral,38
Apr-19,Mater Private Hospital Dublin,9060,Gynaecology,General Referral,31
Apr-19,Mater Private Hospital Dublin,9060,Haematology,General Referral,12
Apr-19,Mater Private Hospital Dublin,9060,Heart and Vascular,General Referral,13
